systemName;region;route
usanm;NM;NM317
usanm;NM;NM320
usanm;NM;NM321
usanm;NM;NM322
usanm;NM;NM325
usanm;NM;NM327
usanm;NM;NM329
usanm;NM;NM330
usanm;NM;NM333
usanm;NM;NM337
usanm;NM;NM338
usanm;NM;NM344
usanm;NM;NM346
usanm;NM;NM347
usanm;NM;NM348
usanm;NM;NM349
usanm;NM;NM356
usanm;NM;NM357
usanm;NM;NM359
usanm;NM;NM360
usanm;NM;NM368
usanm;NM;NM369
usanm;NM;NM370
usanm;NM;NM371
usanm;NM;NM372
usanm;NM;NM373
usanm;NM;NM374
usanm;NM;NM377
usanm;NM;NM378
usanm;NM;NM386
usanm;NM;NM390
usanm;NM;NM392
usanm;NM;NM395
usanm;NM;NM399
usanm;NM;NM400
usanm;NM;NM402
usanm;NM;NM404
usanm;NM;NM406
usanm;NM;NM409
usanm;NM;NM410
usanm;NM;NM411
usanm;NM;NM412
usanm;NM;NM414
usanm;NM;NM417
usanm;NM;NM418
usanm;NM;NM419
usanm;NM;NM420
usanm;NM;NM421
usanm;NM;NM423
usanm;NM;NM427
usanm;NM;NM432
usanm;NM;NM433
usanm;NM;NM434
usanm;NM;NM435
usanm;NM;NM436
usanm;NM;NM438
usanm;NM;NM442
usanm;NM;NM445
usanm;NM;NM446
usanm;NM;NM448
usanm;NM;NM450
usanm;NM;NM451
usanm;NM;NM453
usanm;NM;NM455
usanm;NM;NM456
usanm;NM;NM457
usanm;NM;NM458
usanm;NM;NM460
usanm;NM;NM462
usanm;NM;NM464
usanm;NM;NM466
usanm;NM;NM467
usanm;NM;NM468
usanm;NM;NM469
usanm;NM;NM472
usanm;NM;NM473
usanm;NM;NM475
usanm;NM;NM478
usanm;NM;NM480
usanm;NM;NM483
usanm;NM;NM484
usanm;NM;NM485
usanm;NM;NM494
usanm;NM;NM498
usanm;NM;NM500
usanm;NM;NM501
usanm;NM;NM502
usanm;NM;NM503
usanm;NM;NM505
usanm;NM;NM506
usanm;NM;NM508
usanm;NM;NM509
usanm;NM;NM511
usanm;NM;NM512
usanm;NM;NM513
usanm;NM;NM514
usanm;NM;NM515
usanm;NM;NM516
usanm;NM;NM518
usanm;NM;NM519
usanm;NM;NM522
usanm;NM;NM523
usanm;NM;NM524
usanm;NM;NM525
usanm;NM;NM526
usanm;NM;NM527
usanm;NM;NM528
usanm;NM;NM529
usanm;NM;NM531
usanm;NM;NM532
usanm;NM;NM533
usanm;NM;NM536
usanm;NM;NM537
usanm;NM;NM538
usanm;NM;NM539
usanm;NM;NM540
usanm;NM;NM542
usanm;NM;NM546
usanm;NM;NM547
usanm;NM;NM549
usanm;NM;NM551
usanm;NM;NM552
usanm;NM;NM554
usanm;NM;NM555
usanm;NM;NM556
usanm;NM;NM562
usanm;NM;NM564
usanm;NM;NM566
usanm;NM;NM567
usanm;NM;NM568
usanm;NM;NM569
usanm;NM;NM570
usanm;NM;NM571
usanm;NM;NM573
usanm;NM;NM574
usanm;NM;NM575
usanm;NM;NM576
usanm;NM;NM578
usanm;NM;NM580
usanm;NM;NM581
usanm;NM;NM583
usanm;NM;NM584
usanm;NM;NM585
usanm;NM;NM592
usanm;NM;NM595
usanm;NM;NM597
usanm;NM;NM599
usanm;NM;NM601
usanm;NM;NM602
usanm;NM;NM603
usanm;NM;NM605
usanm;NM;NM606
usanm;NM;NM608
usanm;NM;NM609
usanm;NM;NM610
usanm;NM;NM612
usanm;NM;NM615
usanm;NM;NM1113
usanm;NM;NM6563
